attack_uid,target_host,host,item,key,itemid,value_type,samples,min_value,avg_value,max_value,last_value,first_clock,last_clock,first_utc,last_utc,source
D-T0809-17,mqtt-broker,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,70,1.0,1.0,1.0,1.0,1777751322,1777751667,2026-05-02T19:48:42Z,2026-05-02T19:54:27Z,history.get
D-T0809-17,mqtt-broker,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,70,0.0001,0.000156,0.0002570152282714844,0.0001385211944580078,1777751318,1777751663,2026-05-02T19:48:38Z,2026-05-02T19:54:23Z,history.get
D-T0809-17,mqtt-broker,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,70,1.0,1.0,1.0,1.0,1777751319,1777751664,2026-05-02T19:48:39Z,2026-05-02T19:54:24Z,history.get
D-T0809-17,mqtt-broker,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,70,0.0001,0.000171,0.0002732276916503906,0.0001659393310546875,1777751320,1777751665,2026-05-02T19:48:40Z,2026-05-02T19:54:25Z,history.get
D-T0814-17,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,69,1.0,1.0,1.0,1.0,1777751325,1777751665,2026-05-02T19:48:45Z,2026-05-02T19:54:25Z,history.get
D-T0814-17,telemetry-api,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,69,0.00012183189392089844,0.000202,0.00034308433532714844,0.00014472007751464844,1777751326,1777751666,2026-05-02T19:48:46Z,2026-05-02T19:54:26Z,history.get
D-T0814-17,telemetry-api,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,68,1.0,1.0,1.0,1.0,1777751328,1777751663,2026-05-02T19:48:48Z,2026-05-02T19:54:23Z,history.get
D-T0814-17,telemetry-api,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,68,0.0001,0.000165,0.0003273487091064453,0.00012993812561035156,1777751329,1777751664,2026-05-02T19:48:49Z,2026-05-02T19:54:24Z,history.get
D-T0814-17,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,69,1.0,1.0,1.0,1.0,1777751327,1777751667,2026-05-02T19:48:47Z,2026-05-02T19:54:27Z,history.get
D-T0814-17,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,68,0.0001,0.000155,0.0002570152282714844,0.0001385211944580078,1777751328,1777751663,2026-05-02T19:48:48Z,2026-05-02T19:54:23Z,history.get
D-T0814-17,telemetry-api,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,68,1.0,1.0,1.0,1.0,1777751329,1777751664,2026-05-02T19:48:49Z,2026-05-02T19:54:24Z,history.get
D-T0814-17,telemetry-api,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,69,0.0001,0.000172,0.0002732276916503906,0.0001659393310546875,1777751325,1777751665,2026-05-02T19:48:45Z,2026-05-02T19:54:25Z,history.get
D-T0860-17,vulnerable-app,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,67,1.0,1.0,1.0,1.0,1777751335,1777751665,2026-05-02T19:48:55Z,2026-05-02T19:54:25Z,history.get
D-T0860-17,vulnerable-app,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,68,0.00012183189392089844,0.000202,0.00034308433532714844,0.00014472007751464844,1777751331,1777751666,2026-05-02T19:48:51Z,2026-05-02T19:54:26Z,history.get
D-T0860-17,vulnerable-app,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,67,1.0,1.0,1.0,1.0,1777751333,1777751663,2026-05-02T19:48:53Z,2026-05-02T19:54:23Z,history.get
D-T0860-17,vulnerable-app,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,67,0.0001,0.000166,0.0003273487091064453,0.00012993812561035156,1777751334,1777751664,2026-05-02T19:48:54Z,2026-05-02T19:54:24Z,history.get
D-T0860-17,vulnerable-app,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,68,1.0,1.0,1.0,1.0,1777751332,1777751667,2026-05-02T19:48:52Z,2026-05-02T19:54:27Z,history.get
D-T0860-17,vulnerable-app,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,67,0.0001,0.000155,0.0002570152282714844,0.0001385211944580078,1777751333,1777751663,2026-05-02T19:48:53Z,2026-05-02T19:54:23Z,history.get
D-T0860-17,vulnerable-app,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,67,1.0,1.0,1.0,1.0,1777751334,1777751664,2026-05-02T19:48:54Z,2026-05-02T19:54:24Z,history.get
D-T0860-17,vulnerable-app,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,67,0.0001,0.00017,0.0002732276916503906,0.0001659393310546875,1777751335,1777751665,2026-05-02T19:48:55Z,2026-05-02T19:54:25Z,history.get
D-T0809-18,mqtt-broker,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,65,1.0,1.0,1.0,1.0,1777751345,1777751665,2026-05-02T19:49:05Z,2026-05-02T19:54:25Z,history.get
D-T0809-18,mqtt-broker,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,65,0.00012183189392089844,0.000203,0.00034308433532714844,0.00014472007751464844,1777751346,1777751666,2026-05-02T19:49:06Z,2026-05-02T19:54:26Z,history.get
D-T0809-18,mqtt-broker,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,64,1.0,1.0,1.0,1.0,1777751348,1777751663,2026-05-02T19:49:08Z,2026-05-02T19:54:23Z,history.get
D-T0809-18,mqtt-broker,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,64,0.0001,0.000166,0.0003273487091064453,0.00012993812561035156,1777751349,1777751664,2026-05-02T19:49:09Z,2026-05-02T19:54:24Z,history.get
D-T0809-18,mqtt-broker,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,65,1.0,1.0,1.0,1.0,1777751347,1777751667,2026-05-02T19:49:07Z,2026-05-02T19:54:27Z,history.get
D-T0809-18,mqtt-broker,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,64,0.0001,0.000157,0.0002570152282714844,0.0001385211944580078,1777751348,1777751663,2026-05-02T19:49:08Z,2026-05-02T19:54:23Z,history.get
D-T0809-18,mqtt-broker,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,64,1.0,1.0,1.0,1.0,1777751349,1777751664,2026-05-02T19:49:09Z,2026-05-02T19:54:24Z,history.get
D-T0809-18,mqtt-broker,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,65,0.0001,0.000171,0.0002732276916503906,0.0001659393310546875,1777751345,1777751665,2026-05-02T19:49:05Z,2026-05-02T19:54:25Z,history.get
D-T0814-18,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,63,1.0,1.0,1.0,1.0,1777751355,1777751665,2026-05-02T19:49:15Z,2026-05-02T19:54:25Z,history.get
D-T0814-18,telemetry-api,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,63,0.00012183189392089844,0.000203,0.00034308433532714844,0.00014472007751464844,1777751356,1777751666,2026-05-02T19:49:16Z,2026-05-02T19:54:26Z,history.get
D-T0814-18,telemetry-api,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,63,1.0,1.0,1.0,1.0,1777751353,1777751663,2026-05-02T19:49:13Z,2026-05-02T19:54:23Z,history.get
D-T0814-18,telemetry-api,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,63,0.0001,0.000167,0.0003273487091064453,0.00012993812561035156,1777751354,1777751664,2026-05-02T19:49:14Z,2026-05-02T19:54:24Z,history.get
D-T0814-18,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,64,1.0,1.0,1.0,1.0,1777751352,1777751667,2026-05-02T19:49:12Z,2026-05-02T19:54:27Z,history.get
D-T0814-18,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,63,0.0001,0.000156,0.0002570152282714844,0.0001385211944580078,1777751353,1777751663,2026-05-02T19:49:13Z,2026-05-02T19:54:23Z,history.get
D-T0814-18,telemetry-api,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,63,1.0,1.0,1.0,1.0,1777751354,1777751664,2026-05-02T19:49:14Z,2026-05-02T19:54:24Z,history.get
D-T0814-18,telemetry-api,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,63,0.0001,0.000171,0.0002732276916503906,0.0001659393310546875,1777751355,1777751665,2026-05-02T19:49:15Z,2026-05-02T19:54:25Z,history.get
D-T0860-18,vulnerable-app,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,62,1.0,1.0,1.0,1.0,1777751360,1777751665,2026-05-02T19:49:20Z,2026-05-02T19:54:25Z,history.get
D-T0860-18,vulnerable-app,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,62,0.00012183189392089844,0.000203,0.00034308433532714844,0.00014472007751464844,1777751361,1777751666,2026-05-02T19:49:21Z,2026-05-02T19:54:26Z,history.get
D-T0860-18,vulnerable-app,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,62,1.0,1.0,1.0,1.0,1777751358,1777751663,2026-05-02T19:49:18Z,2026-05-02T19:54:23Z,history.get
D-T0860-18,vulnerable-app,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,62,0.0001,0.000168,0.0003273487091064453,0.00012993812561035156,1777751359,1777751664,2026-05-02T19:49:19Z,2026-05-02T19:54:24Z,history.get
D-T0860-18,vulnerable-app,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,62,1.0,1.0,1.0,1.0,1777751362,1777751667,2026-05-02T19:49:22Z,2026-05-02T19:54:27Z,history.get
D-T0860-18,vulnerable-app,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,62,0.0001,0.000156,0.0002570152282714844,0.0001385211944580078,1777751358,1777751663,2026-05-02T19:49:18Z,2026-05-02T19:54:23Z,history.get
D-T0860-18,vulnerable-app,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,62,1.0,1.0,1.0,1.0,1777751359,1777751664,2026-05-02T19:49:19Z,2026-05-02T19:54:24Z,history.get
D-T0860-18,vulnerable-app,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,62,0.0001,0.000172,0.0002732276916503906,0.0001659393310546875,1777751360,1777751665,2026-05-02T19:49:20Z,2026-05-02T19:54:25Z,history.get
D-T0809-19,mqtt-broker,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,59,1.0,1.0,1.0,1.0,1777751375,1777751665,2026-05-02T19:49:35Z,2026-05-02T19:54:25Z,history.get
D-T0809-19,mqtt-broker,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,60,0.00012183189392089844,0.000203,0.00034308433532714844,0.00014472007751464844,1777751371,1777751666,2026-05-02T19:49:31Z,2026-05-02T19:54:26Z,history.get
D-T0809-19,mqtt-broker,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,59,1.0,1.0,1.0,1.0,1777751373,1777751663,2026-05-02T19:49:33Z,2026-05-02T19:54:23Z,history.get
D-T0809-19,mqtt-broker,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,59,0.0001,0.000168,0.0003273487091064453,0.00012993812561035156,1777751374,1777751664,2026-05-02T19:49:34Z,2026-05-02T19:54:24Z,history.get
D-T0809-19,mqtt-broker,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,60,1.0,1.0,1.0,1.0,1777751372,1777751667,2026-05-02T19:49:32Z,2026-05-02T19:54:27Z,history.get
D-T0809-19,mqtt-broker,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,60,0.0001,0.000155,0.0002570152282714844,0.00013136863708496094,1777751373,1777751668,2026-05-02T19:49:33Z,2026-05-02T19:54:28Z,history.get
D-T0809-19,mqtt-broker,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,59,1.0,1.0,1.0,1.0,1777751374,1777751664,2026-05-02T19:49:34Z,2026-05-02T19:54:24Z,history.get
D-T0809-19,mqtt-broker,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,59,0.0001,0.000171,0.0002732276916503906,0.0001659393310546875,1777751375,1777751665,2026-05-02T19:49:35Z,2026-05-02T19:54:25Z,history.get
D-T0814-19,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,58,1.0,1.0,1.0,1.0,1777751380,1777751665,2026-05-02T19:49:40Z,2026-05-02T19:54:25Z,history.get
D-T0814-19,telemetry-api,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,58,0.00012183189392089844,0.000204,0.00034308433532714844,0.00014472007751464844,1777751381,1777751666,2026-05-02T19:49:41Z,2026-05-02T19:54:26Z,history.get
D-T0814-19,telemetry-api,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,58,1.0,1.0,1.0,1.0,1777751383,1777751668,2026-05-02T19:49:43Z,2026-05-02T19:54:28Z,history.get
D-T0814-19,telemetry-api,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,58,0.0001,0.000167,0.0003273487091064453,0.00012993812561035156,1777751379,1777751664,2026-05-02T19:49:39Z,2026-05-02T19:54:24Z,history.get
D-T0814-19,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,58,1.0,1.0,1.0,1.0,1777751382,1777751667,2026-05-02T19:49:42Z,2026-05-02T19:54:27Z,history.get
D-T0814-19,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,58,0.0001,0.000154,0.0002570152282714844,0.00013136863708496094,1777751383,1777751668,2026-05-02T19:49:43Z,2026-05-02T19:54:28Z,history.get
D-T0814-19,telemetry-api,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,58,1.0,1.0,1.0,1.0,1777751379,1777751664,2026-05-02T19:49:39Z,2026-05-02T19:54:24Z,history.get
D-T0814-19,telemetry-api,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,58,0.0001,0.000171,0.0002732276916503906,0.0001659393310546875,1777751380,1777751665,2026-05-02T19:49:40Z,2026-05-02T19:54:25Z,history.get
D-T0860-19,vulnerable-app,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,56,1.0,1.0,1.0,1.0,1777751390,1777751665,2026-05-02T19:49:50Z,2026-05-02T19:54:25Z,history.get
D-T0860-19,vulnerable-app,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,56,0.00012183189392089844,0.000204,0.00034308433532714844,0.00014472007751464844,1777751391,1777751666,2026-05-02T19:49:51Z,2026-05-02T19:54:26Z,history.get
D-T0860-19,vulnerable-app,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,57,1.0,1.0,1.0,1.0,1777751388,1777751668,2026-05-02T19:49:48Z,2026-05-02T19:54:28Z,history.get
D-T0860-19,vulnerable-app,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,56,0.0001,0.000165,0.0002601146697998047,0.00012993812561035156,1777751389,1777751664,2026-05-02T19:49:49Z,2026-05-02T19:54:24Z,history.get
D-T0860-19,vulnerable-app,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,57,1.0,1.0,1.0,1.0,1777751387,1777751667,2026-05-02T19:49:47Z,2026-05-02T19:54:27Z,history.get
D-T0860-19,vulnerable-app,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,57,0.0001,0.000155,0.0002570152282714844,0.00013136863708496094,1777751388,1777751668,2026-05-02T19:49:48Z,2026-05-02T19:54:28Z,history.get
D-T0860-19,vulnerable-app,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,56,1.0,1.0,1.0,1.0,1777751389,1777751664,2026-05-02T19:49:49Z,2026-05-02T19:54:24Z,history.get
D-T0860-19,vulnerable-app,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,56,0.0001,0.000172,0.0002732276916503906,0.0001659393310546875,1777751390,1777751665,2026-05-02T19:49:50Z,2026-05-02T19:54:25Z,history.get
D-T0809-20,mqtt-broker,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,53,1.0,1.0,1.0,1.0,1777751405,1777751665,2026-05-02T19:50:05Z,2026-05-02T19:54:25Z,history.get
D-T0809-20,mqtt-broker,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,54,0.00012183189392089844,0.000203,0.00034308433532714844,0.00014472007751464844,1777751401,1777751666,2026-05-02T19:50:01Z,2026-05-02T19:54:26Z,history.get
D-T0809-20,mqtt-broker,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,54,1.0,1.0,1.0,1.0,1777751403,1777751668,2026-05-02T19:50:03Z,2026-05-02T19:54:28Z,history.get
D-T0809-20,mqtt-broker,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,53,0.0001,0.000165,0.0002601146697998047,0.00012993812561035156,1777751404,1777751664,2026-05-02T19:50:04Z,2026-05-02T19:54:24Z,history.get
D-T0809-20,mqtt-broker,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,54,1.0,1.0,1.0,1.0,1777751402,1777751667,2026-05-02T19:50:02Z,2026-05-02T19:54:27Z,history.get
D-T0809-20,mqtt-broker,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,54,0.0001,0.000155,0.0002570152282714844,0.00013136863708496094,1777751403,1777751668,2026-05-02T19:50:03Z,2026-05-02T19:54:28Z,history.get
D-T0809-20,mqtt-broker,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,54,1.0,1.0,1.0,1.0,1777751404,1777751669,2026-05-02T19:50:04Z,2026-05-02T19:54:29Z,history.get
D-T0809-20,mqtt-broker,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,53,0.0001,0.000172,0.0002732276916503906,0.0001659393310546875,1777751405,1777751665,2026-05-02T19:50:05Z,2026-05-02T19:54:25Z,history.get
D-T0814-20,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,52,1.0,1.0,1.0,1.0,1777751410,1777751665,2026-05-02T19:50:10Z,2026-05-02T19:54:25Z,history.get
D-T0814-20,telemetry-api,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,52,0.00012183189392089844,0.000202,0.00034308433532714844,0.00014472007751464844,1777751411,1777751666,2026-05-02T19:50:11Z,2026-05-02T19:54:26Z,history.get
D-T0814-20,telemetry-api,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,52,1.0,1.0,1.0,1.0,1777751413,1777751668,2026-05-02T19:50:13Z,2026-05-02T19:54:28Z,history.get
D-T0814-20,telemetry-api,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,53,0.0001,0.000164,0.0002601146697998047,0.00014972686767578125,1777751409,1777751669,2026-05-02T19:50:09Z,2026-05-02T19:54:29Z,history.get
D-T0814-20,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,52,1.0,1.0,1.0,1.0,1777751412,1777751667,2026-05-02T19:50:12Z,2026-05-02T19:54:27Z,history.get
D-T0814-20,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,52,0.0001,0.000156,0.0002570152282714844,0.00013136863708496094,1777751413,1777751668,2026-05-02T19:50:13Z,2026-05-02T19:54:28Z,history.get
D-T0814-20,telemetry-api,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,53,1.0,1.0,1.0,1.0,1777751409,1777751669,2026-05-02T19:50:09Z,2026-05-02T19:54:29Z,history.get
D-T0814-20,telemetry-api,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,52,0.0001,0.000172,0.0002732276916503906,0.0001659393310546875,1777751410,1777751665,2026-05-02T19:50:10Z,2026-05-02T19:54:25Z,history.get
D-T0860-20,vulnerable-app,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,50,1.0,1.0,1.0,1.0,1777751420,1777751665,2026-05-02T19:50:20Z,2026-05-02T19:54:25Z,history.get
D-T0860-20,vulnerable-app,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,51,0.00012183189392089844,0.000202,0.00034308433532714844,0.00014472007751464844,1777751416,1777751666,2026-05-02T19:50:16Z,2026-05-02T19:54:26Z,history.get
D-T0860-20,vulnerable-app,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,51,1.0,1.0,1.0,1.0,1777751418,1777751668,2026-05-02T19:50:18Z,2026-05-02T19:54:28Z,history.get
D-T0860-20,vulnerable-app,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,51,0.0001,0.000166,0.0002601146697998047,0.00014972686767578125,1777751419,1777751669,2026-05-02T19:50:19Z,2026-05-02T19:54:29Z,history.get
D-T0860-20,vulnerable-app,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,51,1.0,1.0,1.0,1.0,1777751417,1777751667,2026-05-02T19:50:17Z,2026-05-02T19:54:27Z,history.get
D-T0860-20,vulnerable-app,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,51,0.0001,0.000154,0.0002570152282714844,0.00013136863708496094,1777751418,1777751668,2026-05-02T19:50:18Z,2026-05-02T19:54:28Z,history.get
D-T0860-20,vulnerable-app,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,51,1.0,1.0,1.0,1.0,1777751419,1777751669,2026-05-02T19:50:19Z,2026-05-02T19:54:29Z,history.get
D-T0860-20,vulnerable-app,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,50,0.0001,0.000171,0.0002732276916503906,0.0001659393310546875,1777751420,1777751665,2026-05-02T19:50:20Z,2026-05-02T19:54:25Z,history.get
